"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
"ILMN_1722826",0.0142745198933625,4.91959564776014,0.208367162846492,0.835173030885215,0.925586373742695,-7.0058612673067,"GIPC3"
"ILMN_3237554",-0.00847184910413912,5.72791097823746,-0.208298066927592,0.835226898384367,0.925622785497239,-7.00587562550887,"LOC729061"
"ILMN_3296468",0.0082394637660208,6.41850040260898,0.208241731695271,0.835270818169761,0.925648171350846,-7.00588732850501,"LOC645195"
"ILMN_2041368",-0.00465423909513163,15.3452374636681,-0.208193828982394,0.835308164244962,0.925666271116571,-7.0058972772532,"RN7SL1"
"ILMN_2087629",0.00849784932660924,6.90417409462259,0.208151928492566,0.835340831153676,0.925679184774366,-7.00590597754484,"NOL4"
"ILMN_3247691",-0.00859970694998236,6.09712055462654,-0.208120813466908,0.835365089568586,0.92568278018227,-7.00591243719113,"LOC100133179"
"ILMN_1749989",0.0081033870670133,6.80443077985404,0.207977627465552,0.835476724660479,0.925783196609618,-7.00594215093242,"KRTAP5-11"
"ILMN_1667831",-0.0118203497182598,7.46622076739844,-0.207922832931104,0.835519446151686,0.925807247451337,-7.00595351640315,"HOXB6"
"ILMN_1773623",-0.0104896680145128,5.56268906849486,-0.207832507294121,0.835589871139565,0.925861993499572,-7.00597224519346,"HSD17B1"
"ILMN_1695972",-0.0072911465402532,6.38287083682621,-0.207762983223758,0.835644078491255,0.925898767553343,-7.00598665529212,"CCDC89"
"ILMN_2161166",-0.00988498015817729,5.84504078727222,-0.207634968818991,0.835743892339217,0.925986070763993,-7.00601317594596,"OR5K4"
"ILMN_1691358",-0.00782901337809783,6.33597020723666,-0.207496705046801,0.835851700696062,0.926082227102348,-7.00604180160132,"LOC647058"
"ILMN_1659214",0.00836148976768314,6.19790585330816,0.207428393058346,0.83590496672367,0.926117949928178,-7.00605593764574,"CTXN3"
"ILMN_1682778",0.00946655918178951,6.0947768627388,0.207397651450973,0.835928937629143,0.926121215047443,-7.00606229759871,"MXRA8"
"ILMN_1687171",0.0079330734862042,6.36397709702119,0.207351949684079,0.835964574069691,0.926132756166058,-7.00607175083085,"CLTA"
"ILMN_3309649",0.0094804125344945,6.22735424165777,0.207313600937638,0.835994477175989,0.926132756166058,-7.00607968151265,"MIR1226"
"ILMN_2413899",0.0155392255329581,4.67634148561827,0.207303405739878,0.836002427100114,0.926132756166058,-7.00608178967566,"MCM10"
"ILMN_1675191",-0.0162252294295744,11.035742209487,-0.207230018527339,0.836059652851436,0.926172859744967,-7.00609696162583,"GAPT"
"ILMN_3245849",-0.01070235230641,5.5193322361485,-0.207142411357263,0.836127968161692,0.926225245825345,-7.00611506635554,"PATE2"
"ILMN_1669691",-0.00879064211316294,7.16166468046209,-0.20708976648529,0.836169020775042,0.926226117711134,-7.00612594216314,"LOC650433"
"ILMN_1706140",0.0101737901880448,6.1690824733101,0.207079915434322,0.836176702701166,0.926226117711134,-7.00612797696679,"PAGE2B"
"ILMN_3238208",0.00952057863791467,5.84307959806077,0.207057770140101,0.836193971831258,0.926226117711134,-7.00613255087943,"LOC100134744"
"ILMN_3292784",-0.00825291517073623,6.30355407063586,-0.207004646464886,0.836235398548592,0.926226117711134,-7.00614352110657,"LOC494141"
"ILMN_1697211",-0.0104925138405996,5.35759983092426,-0.206955511664956,0.836273715082902,0.926226117711134,-7.00615366511218,"UBE1DC1"
"ILMN_1779800",0.00753983944339609,6.35571376064748,0.206943912468706,0.836282760480657,0.926226117711134,-7.00615605944483,"MARK1"
"ILMN_1777579",0.0068921000682316,6.46769101527468,0.20694249429758,0.836283866414121,0.926226117711134,-7.00615635217778,"TIGD1"
"ILMN_1787288",0.00808365187082583,6.01798982962154,0.206925697607809,0.836296965014248,0.926226117711134,-7.00615981912748,"LOC150383"
"ILMN_3310805",-0.0101462712336602,5.68278929636331,-0.206803735434677,0.836392076420655,0.926308167401791,-7.00618498450386,"MIR625"
"ILMN_1780274",-0.00873343901113088,6.14328579875395,-0.206775727193487,0.836413918805663,0.92630906922034,-7.00619076156196,"LOC651728"
"ILMN_1685728",-0.00774869972122971,6.36807998240894,-0.206716208027019,0.83646033558584,0.926330885134574,-7.00620303555459,"DDX12"
"ILMN_1688595",0.00707651876263604,6.15291670587929,0.206696539118792,0.836475674760689,0.926330885134574,-7.00620709088396,"LOC644602"
"ILMN_3253854",0.00821614020803629,6.29450093641984,0.206668878464764,0.836497246557652,0.926331486666611,-7.00621279329637,"LOC100128511"
"ILMN_1790688",-0.0102820959346506,7.16600658892158,-0.206563024976705,0.836579799978625,0.926370157205567,-7.00623460859287,"C14orf78"
"ILMN_3255211",-0.00834576945724486,6.33550395724141,-0.206556050774376,0.836585239109793,0.926370157205567,-7.00623604551074,"ANKRD18A"
"ILMN_1700884",0.00881805219565734,7.07718016196226,0.206543207689023,0.836595255362009,0.926370157205567,-7.00623869148707,"LOC648684"
"ILMN_2185984",-0.0111422986622918,7.37519084683539,-0.206475458574176,0.836648092969164,0.926405377758959,-7.00625264666933,"SASH1"
"ILMN_3247291",0.00982011733916721,5.92617194851842,0.206448457512682,0.836669151332987,0.926405408841982,-7.00625820716018,"LOC100133714"
"ILMN_1747396",0.0085106494493461,6.36256104329038,0.206352800387553,0.836743756110227,0.926446133030881,-7.00627790055787,"LOC652797"
"ILMN_1654473",-0.0126200972289894,5.08116609957292,-0.206347367702514,0.836747993207115,0.926446133030881,-7.00627901873741,"ZP1"
"ILMN_1783075",0.00703501651825977,6.83046365753802,0.206271232019552,0.836807373972188,0.926488592526424,-7.00629468622836,"C6orf167"
"ILMN_1742093",0.00857400035652756,6.21859980083766,0.206174808994436,0.836882578859135,0.926548569451186,-7.00631452023167,"LOC644539"
"ILMN_3236116",0.00847041530339787,6.71866175621255,0.206146296035463,0.836904817755062,0.926549903916365,-7.00632038350857,"MOXD2"
"ILMN_1720093",0.00885538496729943,6.10037263968796,0.206104813074606,0.836937172935752,0.926562437923921,-7.00632891243099,"PCP2"
"ILMN_3187694",-0.00830244768099497,6.27434502097911,-0.206064445071902,0.836968658757137,0.926574008869107,-7.00633721047022,"LOC100127989"
"ILMN_1809012",-0.00760450397622225,6.48581835327127,-0.205991201049103,0.837025787552204,0.926608688494158,-7.00635226234995,"LOC221136"
"ILMN_1677635",-0.013988771486015,4.74589407478654,-0.20594723868889,0.83706007768332,0.926608688494158,-7.00636129418629,"TUBA4"
"ILMN_1673590",-0.0115793174378256,5.386087336069,-0.205943377510954,0.83706308937224,0.926608688494158,-7.00636208735298,"BHLHA15"
"ILMN_3245539",-0.00835240222860634,5.95245679381328,-0.20585213689256,0.837134257049203,0.926664182869065,-7.00638082575879,"LOC653174"
"ILMN_2084073",-0.00804330171433332,7.6767755979342,-0.205822533060547,0.837157348325159,0.926666457711117,-7.00638690381824,"UCN"
"ILMN_3308951",0.00982365263888418,5.61758967917356,0.205736096818851,0.837224770240872,0.926717801690596,-7.00640464532548,"MIR200C"
"ILMN_1685433",0.0136802722232003,4.89527407153713,0.205589938770673,0.837338779045489,0.926794777367043,-7.00643462811062,"COL8A1"
"ILMN_2042305",-0.00752093203963433,6.50361053606509,-0.205541231384038,0.837376773414108,0.926794777367043,-7.00644461518689,"LOC642341"
"ILMN_1718671",0.00779911015859103,6.93136192344668,0.205534872811436,0.837381733469295,0.926794777367043,-7.00644591878893,"GJB6"
"ILMN_1710762",-0.0097066318663348,5.93161362974386,-0.205516381127161,0.83739615809188,0.926794777367043,-7.00644970963037,"MAPK8IP2"
"ILMN_3266851",0.00792166475105738,6.48749836451173,0.205512086659431,0.837399508042111,0.926794777367043,-7.0064505899582,"LOC100128905"
"ILMN_3310780",0.00855338536710537,5.84106730318405,0.205371585046267,0.837509109622351,0.926874216175088,-7.00647938140229,"MIR602"
"ILMN_2356599",-0.00783383205886601,5.93743634489286,-0.205366128312428,0.83751336633977,0.926874216175088,-7.00648049919347,"C6orf205"
"ILMN_1714028",0.00930005652128951,5.79956102013783,0.205123212890351,0.837702865926512,0.927060644314252,-7.00653022941802,"KRTAP12-3"
"ILMN_2137499",-0.0103589058081734,5.52529121545723,-0.205011846175895,0.837789746854805,0.927133500947119,-7.00655300900907,"LOC401010"
"ILMN_1675053",0.00779689324716948,6.34971481075653,0.204984611577548,0.837810993786574,0.927133722392855,-7.00655857784939,"SYNM"
"ILMN_1740117",0.00995330317167742,6.27810090357258,0.204937765737862,0.83784754060629,0.92715087447869,-7.00656815500138,"LOC652697"
"ILMN_1667482",0.00781062184832582,6.57066137806991,0.204898120111143,0.837878470449589,0.927161810188018,-7.00657625843422,"LOC646003"
"ILMN_1652749",-0.0115926411428617,8.78310810935124,-0.204857873419645,0.837909869476574,0.927173264514257,-7.00658448311982,"ERF"
"ILMN_1692588",0.00846548476908371,6.88401644464624,0.20481954570766,0.8379397716264,0.927183061965652,-7.0065923141476,"C14orf125"
"ILMN_1661633",0.00793523189076328,6.16470928385168,0.204775065447431,0.837974474108622,0.927198170374734,-7.00660140041341,"CGI-96"
"ILMN_1658972",0.00804213637950735,6.17061038704131,0.204716707030347,0.838020004493463,0.927225258532176,-7.00661331866692,"LOC344165"
"ILMN_3241005",0.00839091946492854,6.76149611645019,0.204537856085845,0.838159544793769,0.927356359765669,-7.00664982336982,"MFSD6L"
"ILMN_1760842",-0.00765008783721566,6.41296636994187,-0.204475316283096,0.838208339836391,0.927381794662044,-7.00666258064636,"LOC650843"
"ILMN_1706406",-0.0106000775497268,5.68318178125744,-0.204429345093187,0.838244208052925,0.927381794662044,-7.00667195566256,"ATP9A"
"ILMN_1815652",0.00864793785002593,6.57516573441827,0.204427444925709,0.838245690632644,0.927381794662044,-7.00667234312298,"LOC651898"
"ILMN_3244105",-0.0117900244168858,6.36793291505415,-0.204308036317804,0.838338858728893,0.927461576821199,-7.00669668433937,"C1orf204"
"ILMN_1696867",-0.012140242288063,5.00941215486883,-0.204247185364411,0.838386338324663,0.927490810656715,-7.00670908322185,"TPD52L3"
"ILMN_1674437",-0.00863243065310915,6.29619500004452,-0.204133601833116,0.838474964655281,0.927565561728523,-7.0067322169242,"LOC651581"
"ILMN_1694571",-0.0107881856646221,6.38106853197704,-0.204086590985272,0.838511646624516,0.927582846876185,-7.00674178791989,"WBSCR19"
"ILMN_3310171",-0.00742592338187542,6.16910947028618,-0.204018253710026,0.838564969965868,0.927596097444549,-7.00675569685941,"MIR210"
"ILMN_1659206",0.0105674943897309,12.1925518786958,0.204017267573216,0.838565739450506,0.927596097444549,-7.00675589753742,"RARA"
"ILMN_3307134",0.00740174077507305,6.23724069916645,0.203911382817213,0.838648362454889,0.927664197832973,-7.00677743935499,"FLJ40448"
"ILMN_3236975",-0.0101151227307019,6.74990479972659,-0.203845938234022,0.838699430457885,0.927697391364728,-7.00679074819644,"ZNF790"
"ILMN_1742009",-0.00661437726096548,6.53741993160516,-0.203762653015046,0.838764420934008,0.927745982688795,-7.0068076789431,"C3orf30"
"ILMN_2082273",-0.0110208874326201,5.26275895713963,-0.203720680598671,0.838797173952521,0.927758915052163,-7.00681620874085,"RGS5"
"ILMN_1806150",0.0100759319073802,5.91153910233486,0.203683422882561,0.838826248108138,0.927764604874665,-7.00682377892733,"KCNQ1"
"ILMN_1687725",-0.00837229712486476,6.37102316978975,-0.203642235983611,0.838858388669903,0.927764604874665,-7.00683214585182,"C17orf41"
"ILMN_3266711",0.00993400218869667,5.66293381122583,0.203633121048822,0.838865501626703,0.927764604874665,-7.00683399727932,"LOC100128811"
"ILMN_1745077",-0.00887398635098791,7.46024801166841,-0.203593345879339,0.83889654084798,0.927775640101789,-7.00684207545088,"MIA"
"ILMN_2103709",-0.00867158612380958,6.13321979772877,-0.203485558956823,0.838980655452512,0.927833801640252,-7.00686395859783,"PSG5"
"ILMN_1651958",-0.00912283799689728,6.74705758746586,-0.203469723012468,0.838993013640404,0.927833801640252,-7.00686717267146,"MGP"
"ILMN_1749653",0.00815761310599417,6.57344432732431,0.203444985256721,0.839012318779093,0.927833801640252,-7.00687219296224,"CPXCR1"
"ILMN_2099855",-0.00838812755753171,6.46584569463626,-0.203383738077258,0.83906011598839,0.927854603816063,-7.00688461986585,"TTTY19"
"ILMN_1720947",0.0124077567015117,4.82727732146768,0.203366900716976,0.839073255944625,0.927854603816063,-7.00688803546986,"VCY1B"
"ILMN_1651913",0.00791208426587264,6.37193899613169,0.20330791890083,0.839119285991831,0.927878834146774,-7.00689999821159,"LOC651357"
"ILMN_3203622",0.00882960316140391,6.07232956224544,0.203284842407044,0.83913729528817,0.927878834146774,-7.00690467766154,"LOC727869"
"ILMN_2138754",-0.0080756536004758,6.59721355145323,-0.203229008278984,0.839180869562239,0.927903724618745,-7.00691599750621,"C9orf68"
"ILMN_1674925",0.00832162317532248,6.09019089954953,0.203146027679126,0.839245630503147,0.927907672920436,-7.0069328153006,"LOC389958"
"ILMN_2185576",-0.0112221600596909,4.99684815483412,-0.203145350148774,0.839246159275872,0.927907672920436,-7.00693295258837,"LOC653866"
"ILMN_2373266",-0.0163809303910281,8.28131843962523,-0.203143461152713,0.839247633526957,0.927907672920436,-7.00693333535265,"SFRS12"
"ILMN_1721689",-0.0145491785052485,4.80931784509423,-0.202993242438931,0.839364872278802,0.928014004687235,-7.00696376254232,"STRA8"
"ILMN_3232796",0.00818522913302289,6.06870861728684,0.202932702681911,0.839412121772649,0.928042951917653,-7.0069760186664,"LOC730978"
"ILMN_1656110",-0.00825441591595766,6.40691721477461,-0.202879096968992,0.839453959936792,0.928061918987692,-7.00698686796012,"LOC440261"
"ILMN_1690296",-0.0114993656536244,5.05005043112031,-0.202856734880702,0.839471413225207,0.928061918987692,-7.00699139299028,"OR8S1"
"ILMN_3269245",-0.00762757883298981,6.14531501769568,-0.202803631702283,0.839512859811391,0.928084447701247,-7.00700213656697,"LOC100129081"
"ILMN_1756522",-0.0126047238729941,5.02956577238699,-0.202709562441934,0.839586281182902,0.928142322635716,-7.00702116130051,"LCE3A"
"ILMN_1771000",-0.00831647223262877,7.02597084340456,-0.202654609578075,0.839629172727717,0.928166445527583,-7.0070322709825,"LOC648130"
"ILMN_1677416",0.00738437197868702,6.6304872495598,0.202566426670672,0.839698001829598,0.928219239111558,-7.00705009240646,"LOC441655"
"ILMN_1804833",-0.0094803187532122,5.98936751015577,-0.202516839873837,0.839736706184761,0.928220657734796,-7.00706011030043,"LOC645039"
"ILMN_3237439",0.00945278403033445,5.65047881499093,0.202510790257659,0.83974142816388,0.928220657734796,-7.00706133232113,"SNORD61"
"ILMN_1760332",-0.00667760125523387,6.82865160886673,-0.202453021839466,0.839786519129681,0.92824720734152,-7.00707299968714,"PIGL"
"ILMN_1745513",0.0127685401578521,6.50564283943623,0.202404814574411,0.839824147571807,0.92826550721849,-7.00708273346035,"MCAT"
"ILMN_2110857",0.0128202845498144,4.91631442707406,0.202332946028091,0.839880245640548,0.928304220316441,-7.00709724050084,"GALR3"
"ILMN_1773193",0.00884137896632353,6.31097388414538,0.202251303034841,0.839943974294892,0.92835136520635,-7.00711371431651,"LOC647946"
"ILMN_2238640",0.00838176213984543,6.30765481109149,0.202091392355947,0.840068799980246,0.928449251422899,-7.00714596162685,"RFX3"
"ILMN_3232254",-0.00835966476852512,6.09495597084474,-0.202083844211162,0.840074692134433,0.928449251422899,-7.00714748314254,"LOC100129551"
"ILMN_3241335",0.0085448078132675,5.96974127709846,0.201890874395142,0.840225329289908,0.92859243785719,-7.00718636170296,"LOC100132550"
"ILMN_1719273",-0.0132409648100094,7.39837517460986,-0.20185120531971,0.840256296712205,0.928603364939021,-7.00719434942254,"INPP5A"
"ILMN_1744863",0.0108641130812632,5.12530987634847,0.201719033068801,0.84035947797398,0.928608604298249,-7.00722095215322,"PCDHB1"
"ILMN_3308365",0.00717792167022502,6.02083887963206,0.201708782499284,0.840367480273744,0.928608604298249,-7.00722301459026,"MIR489"
"ILMN_1788305",-0.00915395074799985,6.10695488402044,-0.201706284323024,0.840369430524518,0.928608604298249,-7.00722351721292,"EFCAB5"
"ILMN_1808674",0.008258464817823,6.15005587104187,0.201687683140101,0.840383951937425,0.928608604298249,-7.00722725949782,"CPN1"
"ILMN_3310181",-0.0095273828101714,5.731087358587,-0.201668652063594,0.840398809012667,0.928608604298249,-7.00723108791397,"MIR302E"
"ILMN_1775853",0.00779550532997941,6.58765134178133,0.201657298273907,0.840407672653519,0.928608604298249,-7.00723337174481,"MAGI1"
"ILMN_1747715",0.00788104261799116,6.3326560576337,0.201656110721545,0.840408599749343,0.928608604298249,-7.00723361061522,"LOC730109"
"ILMN_1785471",-0.00818382386077854,6.33228435835813,-0.201578550385066,0.840469149869262,0.92865221533287,-7.00724920845667,"LOC653053"
"ILMN_1697998",-0.00787570547984995,7.00989331019172,-0.201270415227618,0.840709715477948,0.928880851424227,-7.00731111700946,"FAM54A"
"ILMN_3308587",0.00820092158066199,5.90510595064805,0.201259486356397,0.840718248082539,0.928880851424227,-7.00731331103036,"MIR944"
"ILMN_1676296",0.00842217579906634,6.6641826360978,0.201175564395978,0.840783769924637,0.928929945297339,-7.00733015477949,"PPAP2A"
"ILMN_1781812",-0.00834034903866865,6.49111308446522,-0.201067518906841,0.840868127783435,0.928999846934894,-7.00735182995691,"NR4A3"
"ILMN_1681043",-0.00795473572906058,6.06418125180884,-0.200941691397484,0.840966371497457,0.929045845026955,-7.00737705774369,"LOC644048"
"ILMN_3206672",-0.00936316936286907,5.97756724319928,-0.200930401668678,0.84097518642399,0.929045845026955,-7.00737932050619,"LOC389328"
"ILMN_1761684",-0.0109816591043339,5.10752562790953,-0.200920853109255,0.840982641875612,0.929045845026955,-7.00738123419278,"WNK2"
"ILMN_1676659",-0.00808040157122303,6.85453589899984,-0.200880294046656,0.841014310281882,0.929045845026955,-7.00738936187525,"LOC647904"
"ILMN_1793523",0.00943088890308275,5.91632693736424,0.200859094885784,0.84103086263251,0.929045845026955,-7.00739360934957,"GABRQ"
"ILMN_3306978",-0.0078961495815939,6.4328058014953,-0.20082795274073,0.841055178615163,0.929045845026955,-7.00739984819255,"C11orf36"
"ILMN_1745860",0.00954551583019114,7.38290765540142,0.200825115715757,0.841057393789697,0.929045845026955,-7.00740041649818,"FLJ40852"
"ILMN_3181328",0.00769889842106508,6.36810896154533,0.200769965629093,0.84110045572382,0.929070114721414,-7.00741146242929,"LOC100130179"
"ILMN_1749026",-0.00739831741128949,6.41254899725607,-0.200542505041155,0.841278065093111,0.929236324304971,-7.00745698813582,"LCT"
"ILMN_1806607",-0.00922666688394358,5.62958260233033,-0.200523229180628,0.841293116749469,0.929236324304971,-7.00746084378344,"SFN"
"ILMN_1671864",0.00782798866821377,6.72562398265829,0.200393678893553,0.841394278284763,0.929269026845095,-7.00748674742501,"LOC652350"
"ILMN_1803367",0.0108264388736403,5.44059382218397,0.200391666688461,0.841395849570006,0.929269026845095,-7.00748714963442,"EVI1"
"ILMN_1689088",-0.0126917957981734,5.21088349528588,-0.200377947336808,0.841406562717013,0.929269026845095,-7.00748989181792,"COLEC12"
"ILMN_1777333",0.00866640329550972,6.15577491245194,0.200377252234529,0.841407105508239,0.929269026845095,-7.00749003074793,"DEPDC4"
"ILMN_1666363",-0.00855550623849144,5.75136709699179,-0.200306992843275,0.841461970029317,0.929306321401997,-7.00750407099758,"FOXN1"
"ILMN_2151522",0.00975286487012639,5.06612078482798,0.200160834801536,0.841576105172185,0.929409070621237,-7.00753326264681,"CRISPLD1"
"ILMN_3243894",-0.00907034328176337,5.87933179137405,-0.200092764970094,0.841629262202125,0.929437204501937,-7.00754685073349,"SNORA60"
"ILMN_1716526",0.00826677047776947,6.46348493498821,0.200074176371442,0.841643778519949,0.929437204501937,-7.00755056058295,"LOC648752"
"ILMN_3292690",-0.00706852275609648,6.37413141622637,-0.19990432175658,0.841776424898072,0.929560384377052,-7.00758444363431,"LOC100133769"
"ILMN_3273214",-0.00718710994008553,6.33254859081494,-0.199811153343409,0.841849185824912,0.92960883577223,-7.00760301690141,"C12orf55"
"ILMN_1756210",0.0100001733951398,6.31584401123898,0.199794096427398,0.841862506764014,0.92960883577223,-7.00760641628671,"OR6X1"
"ILMN_2122300",0.00765340432938277,6.52479780657645,0.199761724547489,0.84188778835542,0.929613449762987,-7.00761286709449,"DNAL1"
"ILMN_2281320",-0.00953351675132108,5.94736660284079,-0.199662285455186,0.841965448712971,0.929667194476192,-7.00763267598266,"LAT"
"ILMN_1670215",-0.0117038878953375,6.47186558991577,-0.199645356684508,0.841978669969403,0.929667194476192,-7.00763604731743,"FLJ46836"
"ILMN_3264073",-0.031089978004001,10.1883346888308,-0.199588972976709,0.842022705591198,0.929680254831074,-7.00764727397259,"LOC100130070"
"ILMN_3195203",-0.00858401218711258,8.12679561189993,-0.199549090878101,0.842053853772822,0.929680254831074,-7.00765521305055,"C17orf101"
"ILMN_1702799",0.00873926381079482,6.16411985810248,0.199522533700087,0.842074595241937,0.929680254831074,-7.00766049874096,"LOC653735"
"ILMN_1740181",0.00763360787329592,7.28938783412995,0.199513004983705,0.842082037308698,0.929680254831074,-7.00766239507545,"RPL13L"
"ILMN_2228196",-0.0183034492129224,10.4996289135794,-0.199495099730459,0.842096021611648,0.929680254831074,-7.00766595820131,"C6orf170"
"ILMN_1755366",0.00716985526516112,6.67351365182973,0.199410122785747,0.842162390714601,0.929715080889226,-7.0076828641623,"LOC652730"
"ILMN_2279099",0.0122168051117093,4.94427386871617,0.199400664945631,0.842169777592399,0.929715080889226,-7.00768474533186,"PHACTR4"
"ILMN_1693340",-0.011136915427457,6.72004788778837,-0.199362821837376,0.842199334419105,0.929718179225283,-7.0076922714543,"RAC3"
"ILMN_1734478",0.0150165489654484,7.81247519694962,0.199343026767542,0.842214795168893,0.929718179225283,-7.00769620766889,"PIP5K1B"
"ILMN_2411745",0.00777536193553274,6.33874099546491,0.199276283576111,0.842266924751553,0.929752425756294,-7.00770947655501,"EML1"
"ILMN_1718046",-0.0080442294484051,6.45470653283207,-0.198891767183497,0.842567263769769,0.930033676486203,-7.00778583386954,"ARNT2"
"ILMN_2412336",-0.00822425769691115,6.70462714784796,-0.198890488005589,0.842568262951782,0.930033676486203,-7.00778608764286,"AKR1C2"
"ILMN_1814007",-0.00784647251134096,6.27132671274741,-0.198868998093627,0.842585049031529,0.930033676486203,-7.00779035073533,"LOC441488"
"ILMN_1745914",-0.00846629088278483,5.99725736381301,-0.198802444600216,0.842637035381242,0.930067753585044,-7.00780355046006,"LOC650594"
"ILMN_2401906",-0.00471574617304071,15.030964417129,-0.198702544971035,0.84271507040489,0.930130579699978,-7.00782335551958,"CDAN1"
"ILMN_1653193",0.00692906888963929,6.25487082328452,0.198646021176121,0.84275922376783,0.930156007371133,-7.00783455693048,"LOC643377"
"ILMN_1668290",-0.00888503399254326,6.11633465607465,-0.198540458175168,0.84284168526788,0.930187721305597,-7.00785546798944,"CEP170L"
"ILMN_1728262",0.0109986095364301,4.90538711319713,0.198539345486763,0.84284255446382,0.930187721305597,-7.0078556883436,"SAA2"
"ILMN_1813800",0.0086685608732795,6.41675061794981,0.198528141905323,0.842851306347481,0.930187721305597,-7.00785790700539,"NUFIP1"
"ILMN_3240134",-0.0102044626593942,5.94327202571629,-0.198485148552578,0.842884891577186,0.930201482084042,-7.00786641988092,"LOC100132869"
"ILMN_1797277",0.0133606791879313,5.42330364244881,0.198429191411259,0.84292860419498,0.930226418403012,-7.00787749688411,"KIF3C"
"ILMN_1692481",0.00632855422895595,6.78466550984825,0.198326167047487,0.843009086076852,0.930279245677361,-7.00789788292016,"LOC730357"
"ILMN_1751045",-0.00759913847474625,6.93230018212238,-0.198287545614627,0.843039257284674,0.930279245677361,-7.00790552244276,"C20orf86"
"ILMN_3247400",-0.0107858789212969,8.24082287979736,-0.198286814355037,0.843039828549641,0.930279245677361,-7.00790566707543,"LOC572558"
"ILMN_1751509",0.0062612185055384,6.30373898129847,0.198201016449432,0.843106855035261,0.93032990333805,-7.00792263296833,"LOC440795"
"ILMN_1725809",0.00830502901504282,6.16369971327689,0.198124004746991,0.843167018595787,0.930357957507821,-7.00793785520481,"IL18BP"
"ILMN_1770905",0.0113578491912198,5.79674766292274,0.198092990421831,0.843191248060188,0.930357957507821,-7.00794398386775,"SHC3"
"ILMN_3271398",0.00891433491321258,5.80717493773276,0.198062694769904,0.843214916216659,0.930357957507821,-7.00794996958951,"LOC100130897"
"ILMN_1712989",-0.00779433501543547,6.22812013785216,-0.198054617232339,0.843221226731244,0.930357957507821,-7.00795156537002,"LOC649984"
"ILMN_3264711",0.00930302824068452,5.69016429464241,0.198033302077072,0.843237879082365,0.930357957507821,-7.00795577603276,"LOC100129162"
"ILMN_1659265",0.00731817329828388,6.80332943829754,0.197912649855619,0.843332139317209,0.930438652266947,-7.00797960151271,"HIT-40"
"ILMN_1803728",0.00777738610328615,6.60093644834137,0.197860603900311,0.843372801214675,0.930441419634016,-7.00798987466994,"SLC35E4"
"ILMN_1702329",0.0154198377901977,4.8165905922937,0.197855368577279,0.84337689143417,0.930441419634016,-7.00799090790135,"DRP2"
"ILMN_1669315",-0.00709152655267342,6.45251874346783,-0.197776070901417,0.843438845132927,0.930486465488369,-7.00800655456804,"LOC643755"
"ILMN_1792449",0.00990210847367035,5.2819157622715,0.197655239997583,0.84353324979548,0.930547785712917,-7.00803038433247,"ALS2CR11"
"ILMN_1701873",0.00776272438668713,6.54408369642842,0.197650852889421,0.843536677466759,0.930547785712917,-7.00803124926569,"C9orf50"
"ILMN_1795706",-0.00795377577554213,6.50703666595605,-0.197619205200762,0.843561404065187,0.930551759458982,-7.00803748814611,"WNT6"
"ILMN_3248008",-0.00856575189019537,6.18638623982162,-0.197555059713733,0.843611521936555,0.930583741994972,-7.00805013043039,"LOC442308"
"ILMN_2159203",0.00939453198882934,6.17195871163555,0.197512141142524,0.843645055243393,0.930587239973703,-7.00805858686067,"KRTAP5-5"
"ILMN_2328029",0.00694413428928797,8.42234300292308,0.197496925775253,0.843656943442596,0.930587239973703,-7.00806158436884,"EXT2"
"ILMN_1793123",0.0127702022562159,5.02021459833462,0.197435594342014,0.843704863799857,0.930616795333839,-7.00807366464648,"DCST2"
"ILMN_1755115",0.0262289020561983,11.2088423369145,0.197359568938287,0.843764265871066,0.930659013367878,-7.0080886339477,"RPL23"
"ILMN_1659522",0.00976349185605052,5.42379009381501,0.197259392870109,0.843842539311897,0.930698872252523,-7.00810834968326,"EPS8L1"
"ILMN_1738367",0.00733183827419737,6.19661735346148,0.197259240094357,0.843842658685745,0.930698872252523,-7.00810837974353,"LOC392489"
"ILMN_1701993",0.0133851105943572,4.91878677143854,0.197135120155685,0.843939643037279,0.930773565674277,-7.00813279399461,"GRID1"
"ILMN_1745108",-0.0128557976150008,4.72431427115281,-0.197118486508882,0.843952640352364,0.930773565674277,-7.00813606464689,"ADAD2"
"ILMN_1694898",0.00849395337359926,6.20489315359587,0.196926267601673,0.844102840811261,0.930861437145531,-7.00817384038647,"LOC653857"
"ILMN_2094648",0.00877568793451022,6.56618989283237,0.19690154321302,0.844122160941314,0.930861437145531,-7.00817869666255,"PRAMEF5"
"ILMN_3297675",-0.00770253048044101,6.66524864276566,-0.19685882148539,0.844155544773556,0.930861437145531,-7.00818708647514,"LOC729438"
"ILMN_2386379",0.00810020599574024,5.9613242860674,0.196858218138234,0.844156016246217,0.930861437145531,-7.00818720494911,"PCDHGA11"
"ILMN_1772206",0.0104263576014079,5.49354698009636,0.196856897450254,0.844157048269635,0.930861437145531,-7.00818746427974,"CYP3A4"
"ILMN_1802633",0.00976021303328878,5.07842022396024,0.196854266695148,0.844159104017836,0.930861437145531,-7.00818798085026,"GABRA1"
"ILMN_1744647",-0.0109256206407355,8.27410731901083,-0.196795169034575,0.844205284922714,0.930886489898477,-7.00819958334634,"CAND1"
